,h3_index,n0,n1,n2,n3,n4,n5,waterbody_dist,waterway_dist,road_dist,hydro,index,theo_turbines,theo_pv,index_right_renamed,country,Vientiane road construction costs,Vientiane trucking transport and conversion costs,Vientiane trucking state,Vientiane pipeline transport and conversion costs,Vientiane trucking solar capacity,Vientiane trucking wind capacity,Vientiane trucking hydro capacity,Vientiane trucking electrolyzer capacity,Vientiane trucking battery capacity,Vientiane trucking H2 storage capacity,Vientiane trucking production cost,Vientiane pipeline solar capacity,Vientiane pipeline wind capacity,Vientiane pipeline hydro capacity,Vientiane pipeline electrolyzer capacity,Vientiane pipeline battery capacity,Vientiane pipeline H2 storage capacity,Vientiane pipeline production cost,Ocean water costs,Freshwater costs,Lowest water cost,Vientiane trucking total cost,geometry,Vientiane pipeline battery costs,Vientiane LCOH - pipeline battery costs portion,Vientiane trucking battery costs,Vientiane LCOH - trucking battery costs portion,Vientiane pipeline electrolyzer costs,Vientiane LCOH - pipeline electrolyzer portion,Vientiane trucking electrolyzer costs,Vientiane LCOH - trucking electrolyzer portion,Vientiane pipeline H2 storage costs,Vientiane LCOH - pipeline H2 storage portion,Vientiane trucking H2 storage costs,Vientiane LCOH - trucking H2 storage portion,Vientiane pipeline wind costs,Vientiane LCOH - pipeline wind portion,Vientiane trucking wind costs,Vientiane LCOH - trucking wind portion,Vientiane pipeline solar costs,Vientiane LCOH - pipeline solar portion,Vientiane trucking solar costs,Vientiane LCOH - trucking solar portion,Vientiane pipeline hydro costs,Vientiane LCOH - pipeline hydro portion,Vientiane trucking hydro costs,Vientiane LCOH - trucking hydro portion
691,85659153fffffff,392,453,856,289,632,0,0.0,11.131949,0.0,,579,91.0,371.0,92,Laos,0.0,0.5220308983847022,NH3,2.221413391749325,355.45634260013185,0.0,0.0,113.47960422261255,138.03291135496576,1502.4817723155331,10.243285730552875,353.6127003501774,0.0,0.0,112.7566647010351,139.70302926443816,1441.843622722141,10.167471883285248,0.009849,0.005691,0.005691,10.771007628937578,"POLYGON ((105.4182075050591 14.325902877166993, 105.39585482420958 14.419313090647602, 105.30216682282635 14.448044933686061, 105.23084903719374 14.383323148043829, 105.25326756794917 14.289880132134348, 105.34693810912016 14.261191655032217, 105.4182075050591 14.325902877166993))",3281893.079397777,0.5757707156838205,3242658.7948032697,0.5688875078602228,12913246.638227655,2.265481866355729,12996039.938041942,2.280007006674025,3872718.782179057,0.6794243477507118,4035589.773974655,0.7079982059604658,0.0,0.0,0.0,0.0,37880116.16931991,6.64563441567016,38077612.98584766,6.680282979973273,0.0,0.0,0.0,0.0
692,85414bdbfffffff,688,161,459,857,350,0,24.891795,0.0,0.0,,580,105.0,1042.0,94,Other,0.0,0.43481943349908686,NH3,1.534765598125586,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((103.37882182654442 20.7624009837134, 103.35516316623333 20.853613038340576, 103.25839467152079 20.882092169920345, 103.18530978856072 20.819333140298248, 103.20903324094706 20.728093472088734, 103.30577687602211 20.69964039291783, 103.37882182654442 20.7624009837134))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,85414bdbfffffff,688,161,459,857,350,0,24.891795,0.0,0.0,,580,105.0,1042.0,92,Laos,0.0,0.43481943349908686,NH3,1.534765598125586,356.4993896884405,59.38373996356596,0.0,44.2517515256294,602.8395424790156,2280.2283056392616,13.273604298308273,348.77159279801106,59.4252216379244,0.0,44.28266296279559,589.834930312656,2233.3222446511277,13.04834364070303,0.009849,0.005691,0.005691,13.71411473180736,"POLYGON ((103.37882182654442 20.7624009837134, 103.35516316623333 20.853613038340576, 103.25839467152079 20.882092169920345, 103.18530978856072 20.819333140298248, 103.20903324094706 20.728093472088734, 103.30577687602211 20.69964039291783, 103.37882182654442 20.7624009837134))",13856357.918453049,2.4309399856935174,14161861.291527666,2.484537068689064,5071389.351150602,0.8897174300264215,5067849.27648515,0.8890963642956403,5998590.184967289,1.0523842429767174,6124577.483814461,1.0744872778621861,12079210.5616605,2.119159747659737,12070778.689381102,2.117680471821246,37361521.344296284,6.5546528674204,38189347.504534565,6.699885527111327,0.0,0.0,0.0,0.0
694,854168c7fffffff,126,764,321,509,71,440,0.0,0.0,0.0,,581,964.0,3753.0,92,Laos,0.0,0.42171975291677766,NH3,1.3743548138662076,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.19149445471254 17.067708235030526, 105.16885180792431 17.16042427649489, 105.07421000263517 17.18948133351271, 105.00222941513506 17.125784274006808, 105.02493867856121 17.033034616545976, 105.11956199088395 17.004015585344693, 105.19149445471254 17.067708235030526))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,85414903fffffff,823,304,179,726,557,188,0.0,0.0,0.0,130.0,582,49.0,1037.0,92,Laos,0.0,0.3795004317862251,NH3,1.0480080734443389,323.5719321873457,43.49539298265342,0.0,109.89691959943912,105.51709437185902,1376.6929294578124,10.930294546517763,322.1713053366807,43.159398113162624,0.0,108.09803992600867,111.886130527435,1311.0844944976488,10.845898705627489,0.009849,0.005691,0.005691,11.315485978303988,"POLYGON ((102.40495903024686 19.693387226208724, 102.38100222396318 19.785211916885405, 102.28412100410141 19.81320183968051, 102.21122450548889 19.74934264158562, 102.23524363433661 19.657494634674443, 102.33209703552993 19.629529086746757, 102.40495903024686 19.693387226208724))",2628420.5818009186,0.4611264178598103,2478799.6624015723,0.4348771337546618,12379726.328147734,2.1718818119557426,12585739.66631353,2.208024502862023,3521506.4011440733,0.6178081405515918,3697727.3271415127,0.6487240924809672,8772898.832416257,1.5391050583186416,8841195.637448732,1.551086953938374,34512014.02124294,6.054739301972446,34662053.620387755,6.081062038664519,0.0,0.0,0.0,0.0
696,85416a9bfffffff,100,833,731,507,933,859,0.0,0.0,11.131949,,583,0.0,0.0,94,Other,0.11303062772433467,0.43014308830212505,NH3,1.4775018964804287,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.6051146750255 17.881433003459655, 105.58258623507886 17.973796552490214, 105.48794486984175 18.00311375372842, 105.41584928419601 17.940029353306787, 105.4384453950515 17.84763009703998, 105.53306949677567 17.818350900145074, 105.6051146750255 17.881433003459655))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,85416a9bfffffff,100,833,731,507,933,859,0.0,0.0,11.131949,,583,0.0,0.0,92,Laos,0.11303062772433467,0.43014308830212505,NH3,1.4775018964804287,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.6051146750255 17.881433003459655, 105.58258623507886 17.973796552490214, 105.48794486984175 18.00311375372842, 105.41584928419601 17.940029353306787, 105.4384453950515 17.84763009703998, 105.53306949677567 17.818350900145074, 105.6051146750255 17.881433003459655))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,8564b03bfffffff,877,729,870,0,0,0,0.0,0.0,0.0,,584,98.0,542.0,91,Other,0.0,0.3464450660632094,NH3,0.8338776015493642,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.43464587417925 17.57969941233072, 101.41048668585327 17.672511391952476, 101.31386876241677 17.700028049288775, 101.24144062162212 17.634708734975938, 101.265659189572 17.541878654229127, 101.36224661809611 17.514385932953598, 101.43464587417925 17.57969941233072))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,8564b03bfffffff,877,729,870,0,0,0,0.0,0.0,0.0,,584,98.0,542.0,92,Laos,0.0,0.3464450660632094,NH3,0.8338776015493642,348.94838625580854,0.0,0.0,97.06825161627047,229.28775094018604,1404.5822772778263,10.121136776492472,346.3314260262737,0.0,0.0,96.34028219719414,233.82067346568624,1351.91580323067,10.046302659134225,0.009849,0.005691,0.005691,10.473272842555682,"POLYGON ((101.43464587417925 17.57969941233072, 101.41048668585327 17.672511391952476, 101.31386876241677 17.700028049288775, 101.24144062162212 17.634708734975938, 101.265659189572 17.541878654229127, 101.36224661809611 17.514385932953598, 101.43464587417925 17.57969941233072))",5492897.713868691,0.9636662655909983,5386410.638075036,0.9449843224693045,11033191.062429504,1.9356475548121939,11116560.401869833,1.9502737547140059,3631177.2237904184,0.637048635752705,3772636.6997136776,0.6618660876690663,0.0,0.0,0.0,0.0,37100122.92536396,6.508793495677887,37380460.02130849,6.557975442334823,0.0,0.0,0.0,0.0
700,8565960ffffffff,648,175,798,471,826,351,0.0,0.0,0.0,,585,745.0,3673.0,92,Laos,0.0,0.57191595338656,NH3,2.6416300837698916,353.89011152086994,466.23624878813695,0.0,43.90254779726156,620.3823600208572,1467.057160206866,27.423856295068827,343.7528311789172,466.11305568453645,0.0,43.89094747417821,613.6733982587843,1474.2948931868484,27.19122054270829,0.009849,0.005691,0.005691,28.001463248455387,"POLYGON ((107.2246593043686 14.71218033280795, 107.20304903199123 14.805181929597486, 107.11041435651907 14.834551485659917, 107.0394018499284 14.770870587657713, 107.06108090909326 14.677828271283305, 107.15370375207155 14.648507528084782, 107.2246593043686 14.71218033280795))",14416369.41847397,2.529187617276135,14573975.844711255,2.556837867493203,5026528.865697776,0.8818471694206624,5027857.371054471,0.882080240535872,3959881.2474101875,0.6947160083175767,3940441.064015642,0.6913054498273056,94745591.01281217,16.62203351101968,94770632.15522812,16.62642669389967,36823895.6510756,6.460332570364141,37909833.335479654,6.650847953592922,0.0,0.0,0.0,0.0
701,8564b66bfffffff,485,660,591,577,488,717,0.0,0.0,0.0,,586,754.0,3044.0,92,Laos,0.0,0.2979650391873632,NH3,0.43086603618695335,353.8901115208699,466.23624878813723,0.0,43.90254779726158,620.3823600208505,1467.0571602067907,27.42385629506878,343.75283117891775,466.11305568453616,0.0,43.89094747417818,613.6733982587865,1474.2948931868475,27.1912205427083,0.009849,0.005691,0.005691,27.727512334256144,"POLYGON ((102.76235151377712 18.31079677164333, 102.73863936156825 18.403256630377587, 102.64234928167663 18.431388028701225, 102.56979787952989 18.367031842141476, 102.59357254860453 18.27454786562965, 102.68983619602706 18.246444139165998, 102.76235151377712 18.31079677164333))",14416369.41847402,2.529187617276144,14573975.844711097,2.556837867493175,5026528.865697772,0.8818471694206618,5027857.371054473,0.8820802405358725,3959881.247410185,0.6947160083175763,3940441.0640154397,0.6913054498272702,94745591.01281211,16.62203351101967,94770632.15522818,16.62642669389968,36823895.65107567,6.4603325703641525,37909833.33547965,6.650847953592921,0.0,0.0,0.0,0.0
702,8564b2c3fffffff,425,698,771,843,488,846,0.0,0.0,0.0,64.0,587,766.0,3748.0,92,Laos,0.0,0.3231951479573211,NH3,0.5491731330779327,293.5517596410895,24.956869259050784,15.548548345902026,82.96533596235676,261.9285237770647,745.540646573676,10.145981952486927,291.4573662878239,22.14458722745118,15.472839279113897,73.61632983700133,330.57254826755025,656.2243963234376,10.051317148312966,0.009849,0.005691,0.005691,10.47486810044425,"POLYGON ((102.52219981702524 18.551882573865978, 102.49837640674522 18.644248321502637, 102.40190390732853 18.672277799842266, 102.32928215230653 18.607915012025288, 102.35316767481001 18.515526017046938, 102.44961293471056 18.487523002483837, 102.52219981702524 18.551882573865978))",7765785.4959221445,1.3624185080565165,6153205.22401617,1.0795096884238895,8430772.817791488,1.4790829504897347,9501450.300484955,1.6669211053482378,1762585.4183603383,0.3092255119930418,2002484.3328104813,0.3513130408439441,4501272.768509666,0.7896969769315204,5072918.037675759,0.88998562064487,31221839.267802346,5.477515661017955,31446197.33935178,5.516876726202066,3603712.482905286,0.6322302601588221,3621345.5561979017,0.6353237817891055
703,854148cffffffff,326,165,716,255,787,185,11.131949,0.0,0.0,,588,83.0,779.0,92,Laos,0.0,0.40041971721276975,NH3,1.3041730203934714,452.9303149141522,10.325052179268178,0.0,45.48630731825948,653.0496872820507,938.6161629493727,12.935748569167282,439.3695014553066,12.951072163318473,0.0,45.694934205344566,641.1399878640697,905.8705366591797,12.707950493371632,0.009849,0.005691,0.005691,13.341859286380053,"POLYGON ((103.92916088661003 20.0078560149048, 103.90578140157409 20.099439278200574, 103.80953079280174 20.128173271475525, 103.73668271035838 20.065294932404445, 103.76012775531257 19.973682057707883, 103.85635541071186 19.94497708075767, 103.92916088661003 20.0078560149048))",15061612.480237633,2.642388154427655,15341394.245195607,2.6914726745957203,5233127.080121791,0.9180924701968054,5209234.475144174,0.913900785113013,2433122.2791826245,0.42686355775133766,2521075.3692194107,0.44229392442445803,2632530.8235812564,0.46184751290899234,2098746.557369476,0.36820115041569756,47066657.221026026,8.25730828439053,48519334.652189694,8.512163974068367,0.0,0.0,0.0,0.0
704,8564949bfffffff,107,398,430,834,622,102,0.0,0.0,0.0,,589,537.0,3186.0,92,Laos,0.0,0.3723332390241592,NH3,0.9602429554571278,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.57993521565513 19.079342352704895, 101.55571358391826 19.17149006342605, 101.45868530030263 19.199080063374883, 101.3859090800238 19.134499944117955, 101.41019098972288 19.042332601627685, 101.50718894184024 19.01476495388974, 101.57993521565513 19.079342352704895))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,85406583fffffff,2,927,287,784,431,697,11.131949,0.0,0.0,,590,281.0,3026.0,92,Laos,0.0,0.46630913348405484,NH3,1.7297238720917467,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.09292164738237 21.21996333054669, 102.06872472079401 21.310952044377107, 101.97122387077638 21.33876060448621, 101.89794915543295 21.275559250997304, 101.92220835033176 21.184547900468573, 102.01968009173395 21.156760483542005, 102.09292164738237 21.21996333054669))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,8564b66ffffffff,21,485,776,586,843,488,0.0,0.0,0.0,,591,993.0,3457.0,92,Laos,0.0,0.2974445136586343,NH3,0.42449199463946696,452.56348375399693,0.0,0.0,43.515459902350216,608.833004944357,347.30731892511636,12.059662689309087,452.75279907723393,0.0,0.0,43.533663190182644,595.3847332136525,227.7803910686501,11.946007435272428,0.009849,0.005691,0.005691,12.362798202967722,"POLYGON ((102.59357254860453 18.27454786562965, 102.56979787952989 18.367031842141476, 102.47344307694935 18.39508582253684, 102.4008900010631 18.33062864235277, 102.42472682139402 18.23812127135503, 102.52105466031225 18.21009442047627, 102.59357254860453 18.27454786562965))",13986733.471715577,2.4538128897746625,14302659.261981133,2.509238467014234,4985611.54971091,0.8746686929317385,4983526.852136447,0.8743029565151662,611806.5682034425,0.10733448564972675,932849.8292000637,0.163657864771941,0.0,0.0,0.0,0.0,48500318.59163051,8.508827823093073,48480038.53260054,8.505269918000094,0.0,0.0,0.0,0.0
707,854060abfffffff,371,678,703,0,0,0,11.131949,0.0,0.0,,592,0.0,0.0,139,Other,0.0,0.527353831302159,NH3,2.286594816478293,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.02209291546119 22.49588432148684, 101.99776604702632 22.58607157508486, 101.89982126780434 22.61378584297346, 101.8262330463426 22.55129362406248, 101.8506225547538 22.461083679248297, 101.9485377457856 22.433388587090548, 102.02209291546119 22.49588432148684))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,85414e77fffffff,416,95,745,679,891,335,0.0,0.0,0.0,,593,29.0,263.0,92,Laos,0.0,0.43932228105581717,NH3,1.5899047523543532,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.53497089793412 20.416852987890163, 104.51180754208235 20.508173213645915, 104.41575408534104 20.537213589711758, 104.34288511227372 20.474903380693938, 104.36611535616963 20.38355101185946, 104.46214776973814 20.354540943505267, 104.53497089793412 20.416852987890163))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,856590b3fffffff,538,379,133,0,0,0,0.0,0.0,0.0,260.0,594,288.0,1106.0,90,Other,0.0,0.5636851962203604,NH3,2.5408411978285343,219.33751892010926,0.0,17.975957738268086,104.36481243269208,105.36987176159387,1104.9676077161512,7.913184797888947,220.14430673352598,0.0,17.672330657192056,105.9868207854111,90.92450403879326,972.9476784497122,7.82295729337918,0.009849,0.005691,0.005691,8.482560994109308,"POLYGON ((106.04493985342381 13.872962004298905, 106.02288131463844 13.966342690784243, 105.92971126915063 13.995182131641581, 105.85861528283046 13.930594553172574, 105.88074049483527 13.837178742747644, 105.97389509059659 13.80838558674082, 106.04493985342381 13.872962004298905))",2135991.6254052958,0.3747353728781221,2475341.1198896165,0.43427037191045903,12137942.895282205,2.1294636658389834,11952185.415106103,2.096874634229141,2613288.077174397,0.45847159248673636,2967886.9058093783,0.5206819132998909,0.0,0.0,0.0,0.0,23582557.710235752,4.137290826357149,23496132.035858236,4.12212842734355,4115986.56474896,0.7221029060963088,4186703.042990854,0.7345093057878691
710,856590b3fffffff,538,379,133,0,0,0,0.0,0.0,0.0,260.0,594,288.0,1106.0,92,Laos,0.0,0.5636851962203604,NH3,2.5408411978285343,221.13173712773667,0.0,16.00844094455176,105.48736560384214,106.04046324493972,963.9491596169131,7.82532535124029,219.3137456521562,0.0,15.943439398129614,104.73356021761745,104.83618507543945,902.4740014170839,7.735641212196496,0.009849,0.005691,0.005691,8.39470154746065,"POLYGON ((106.04493985342381 13.872962004298905, 106.02288131463844 13.966342690784243, 105.92971126915063 13.995182131641581, 105.85861528283046 13.930594553172574, 105.88074049483527 13.837178742747644, 105.97389509059659 13.80838558674082, 106.04493985342381 13.872962004298905))",2462803.792309256,0.43207084075600977,2491094.6046915096,0.43703414117394906,11994415.567147817,2.1042834328329505,12080743.722519856,2.1194287232490976,2423999.357931592,0.4252630452511565,2589118.51235725,0.45423131795741223,0.0,0.0,0.0,0.0,23493585.367848594,4.1216816434822094,23688334.39191256,4.155848138932028,3713317.9336413303,0.6514592866037422,3728457.164394269,0.6541152919989947
711,8541487bfffffff,292,265,911,90,4,403,11.131949,0.0,0.0,,595,0.0,0.0,92,Laos,0.0,0.4229259233764708,NH3,1.389124849530372,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((103.56979895192777 20.36848225524764, 103.54624713344003 20.459899766276216, 103.44969868856808 20.48846885140747, 103.37672632796591 20.425593093414797, 103.40034315418423 20.334147312078354, 103.49686742361484 20.305605505437192, 103.56979895192777 20.36848225524764))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,85414d7bfffffff,94,831,358,72,267,530,0.0,0.0,0.0,5.0,596,0.0,0.0,92,Laos,0.0,0.35124970162028474,NH3,0.8927122695359857,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((103.2250283747313 19.283776694391875, 103.20142293461333 19.375767095412055, 103.10504654623898 19.404143658712716, 103.03230080330191 19.340501971256746, 103.05597010364762 19.24848507729526, 103.15232137805769 19.22013630993367, 103.2250283747313 19.283776694391875))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,854149c3fffffff,686,138,363,885,828,510,11.131949,0.0,0.0,,597,134.0,2467.0,92,Laos,0.0,0.3769882509414994,NH3,1.0172454226322223,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.86462883216592 19.64456036290058, 102.84085406207302 19.73639196207357, 102.74419449529414 19.76460494229276, 102.67133612625831 19.70096024594772, 102.69517416685358 19.60910347792641, 102.79180739969304 19.580916520526184, 102.86462883216592 19.64456036290058))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,8541480bfffffff,816,723,292,265,716,787,11.131949,0.0,0.0,,598,102.0,1442.0,92,Laos,0.0,0.3989586502001621,NH3,1.2862816753430881,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((103.64035551655121 20.093946737043595, 103.61685313410447 20.18550526388487, 103.52042706713377 20.214102677608373, 103.44752737537056 20.15111357612666, 103.4710947888364 20.059526576230432, 103.56749695273291 20.030957097529594, 103.64035551655121 20.093946737043595))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,8565938bfffffff,841,772,76,775,576,0,11.131949,11.131949,0.0,,599,121.0,709.0,91,Other,0.0,0.4931734379600879,NH3,2.058687935185226,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.0058312625574000005,0.0058312625574000005,,"POLYGON ((105.61419334745436 14.957331703221586, 105.59187794044065 15.050581477119975, 105.49812146416608 15.079485888433881, 105.42669738192981 15.015097472833094, 105.449079225374 14.92181359251931, 105.54281878859535 14.892952185654478, 105.61419334745436 14.957331703221586))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,8565938bfffffff,841,772,76,775,576,0,11.131949,11.131949,0.0,,599,121.0,709.0,92,Laos,0.0,0.4931734379600879,NH3,2.058687935185226,346.8966153531434,57.12763225372023,0.0,44.773054761543044,608.7779897881904,1878.9394106268214,12.858285050990087,339.626042264101,57.15160741552619,0.0,44.79184498949582,594.97092849674,1826.5757728406563,12.635071053269497,0.009849,0.0058312625574000005,0.0058312625574000005,13.357289751507576,"POLYGON ((105.61419334745436 14.957331703221586, 105.59187794044065 15.050581477119975, 105.49812146416608 15.079485888433881, 105.42669738192981 15.015097472833094, 105.449079225374 14.92181359251931, 105.54281878859535 14.892952185654478, 105.61419334745436 14.957331703221586))",13977012.402360048,2.452107439010535,14301366.85006111,2.5090117280808966,5129702.472702808,0.8999478022285627,5127550.556906202,0.8995702731414389,4906089.808267952,0.8607175102224477,5046735.881366257,0.885392259888817,11617058.899935655,2.038080508760641,11612185.531023905,2.0372255317585797,36381820.90844138,6.382775597972172,37160667.80211268,6.519415403879418,0.0,0.0,0.0,0.0
717,8564941bfffffff,6,229,357,170,565,525,15.742953,0.0,0.0,,600,41.0,621.0,91,Other,0.0,0.38729072825562977,NH3,1.1434033434601505,332.9133091079205,1.0962689252511015,0.0,83.3942914111336,319.5295780836948,1628.9029380148986,10.06173128531823,330.88929408565286,0.0,0.0,78.50934666921249,352.67590488310367,1548.465382597115,9.980294335893435,0.009849,0.005691,0.005691,10.45471301357386,"POLYGON ((101.38580794286786 19.4752166499618, 101.36148295463008 19.56717059134439, 101.26425582415 19.594660439799622, 101.1913848087409 19.530175180697757, 101.2157697929435 19.43820219160079, 101.31296589808153 19.41073345263686, 101.38580794286786 19.4752166499618))",8285035.890777479,1.4535150685574525,7506364.869088131,1.3169061173838825,8991136.44088083,1.5773923580492684,9550575.622890985,1.6755395829633306,4159099.417047927,0.7296665643943732,4375150.607863542,0.767570282081323,0.0,0.0,222835.73902335096,0.03909398930234227,35445912.67999264,6.218581171928533,35662731.60107783,6.256619579136462,0.0,0.0,0.0,0.0
718,8564941bfffffff,6,229,357,170,565,525,15.742953,0.0,0.0,,600,41.0,621.0,92,Laos,0.0,0.38729072825562977,NH3,1.1434033434601505,351.49137106846547,0.0,0.0,114.77061361885332,121.04308111860267,1610.5375665377117,10.175564397368264,348.37886548947023,0.0,0.0,111.88569608501749,138.20897332269857,1553.6145457197445,10.098113387185073,0.009849,0.005691,0.005691,10.568546125623895,"POLYGON ((101.38580794286786 19.4752166499618, 101.36148295463008 19.56717059134439, 101.26425582415 19.594660439799622, 101.1913848087409 19.530175180697757, 101.2157697929435 19.43820219160079, 101.31296589808153 19.41073345263686, 101.38580794286786 19.4752166499618))",3246794.829336592,0.569613127953788,2843534.977900778,0.4988657855966277,12813500.582572216,2.2479825583460027,13143890.380320707,2.3059456807580188,4172929.8078221097,0.732092948740721,4325822.152308065,0.7589161670715904,0.0,0.0,0.0,0.0,37319451.14699946,6.547272131052537,37652872.63551851,6.605767129038336,0.0,0.0,0.0,0.0
